hex_id,h3_resolution,source_resolution,source_child_count,solar_score,solar_class,solar_class_label,solar_color,high_potential_share,class_km,landscape_type
871f2a640ffffff,7,9,49,56.5,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a641ffffff,7,9,49,67.4,high,Hög,#79b46b,0.959,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a642ffffff,7,9,49,3.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
871f2a643ffffff,7,9,49,17.0,very_low,Mycket låg,#8c3b3b,0.122,5,Skogligt skyddsinland och habitatkärnor
871f2a644ffffff,7,9,49,68.4,high,Hög,#79b46b,0.959,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a645ffffff,7,9,49,69.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a646ffffff,7,9,49,15.2,very_low,Mycket låg,#8c3b3b,0.061,5,Skogligt skyddsinland och habitatkärnor
871f2a648ffffff,7,9,49,43.3,low,Låg,#d88752,0.49,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a649ffffff,7,9,31,28.5,low,Låg,#d88752,0.161,3,Flygsands- och låglänta kuststråk
871f2a64affffff,7,9,49,7.4,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
871f2a64bffffff,7,9,49,34.6,low,Låg,#d88752,0.204,4,Brant relief och dalpräglat inland
871f2a64cffffff,7,9,49,65.1,high,Hög,#79b46b,0.918,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a64dffffff,7,9,49,46.9,medium,Medel,#e2c85f,0.367,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a64effffff,7,9,49,11.6,very_low,Mycket låg,#8c3b3b,0.02,5,Skogligt skyddsinland och habitatkärnor
871f2a650ffffff,7,9,49,59.3,medium,Medel,#e2c85f,0.633,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a651ffffff,7,9,49,42.4,low,Låg,#d88752,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a652ffffff,7,9,49,63.2,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a653ffffff,7,9,49,55.7,medium,Medel,#e2c85f,0.653,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a654ffffff,7,9,49,58.5,medium,Medel,#e2c85f,0.694,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a655ffffff,7,9,49,9.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
871f2a656ffffff,7,9,49,54.7,medium,Medel,#e2c85f,0.388,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a658ffffff,7,9,49,50.5,medium,Medel,#e2c85f,0.388,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a659ffffff,7,9,49,45.0,medium,Medel,#e2c85f,0.327,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a65affffff,7,9,49,47.9,medium,Medel,#e2c85f,0.51,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a65bffffff,7,9,49,60.4,medium,Medel,#e2c85f,0.735,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a65cffffff,7,9,49,8.8,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
871f2a65dffffff,7,9,49,13.2,very_low,Mycket låg,#8c3b3b,0.02,5,Skogligt skyddsinland och habitatkärnor
871f2a65effffff,7,9,49,56.1,medium,Medel,#e2c85f,0.592,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a660ffffff,7,9,49,61.0,medium,Medel,#e2c85f,0.796,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a661ffffff,7,9,49,39.1,low,Låg,#d88752,0.367,4,Brant relief och dalpräglat inland
871f2a662ffffff,7,9,49,69.2,high,Hög,#79b46b,0.98,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a663ffffff,7,9,49,67.8,high,Hög,#79b46b,0.898,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a664ffffff,7,9,49,55.9,medium,Medel,#e2c85f,0.49,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a665ffffff,7,9,35,37.7,low,Låg,#d88752,0.2,4,Brant relief och dalpräglat inland
871f2a666ffffff,7,9,49,66.9,high,Hög,#79b46b,0.959,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a668ffffff,7,9,34,36.3,low,Låg,#d88752,0.147,4,Brant relief och dalpräglat inland
871f2a669ffffff,7,9,9,12.4,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a66affffff,7,9,49,51.7,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a66bffffff,7,9,49,43.1,low,Låg,#d88752,0.388,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a66cffffff,7,9,15,16.7,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a66effffff,7,9,49,48.0,medium,Medel,#e2c85f,0.551,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a670ffffff,7,9,49,5.7,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
871f2a671ffffff,7,9,49,11.3,very_low,Mycket låg,#8c3b3b,0.061,5,Skogligt skyddsinland och habitatkärnor
871f2a672ffffff,7,9,49,18.8,very_low,Mycket låg,#8c3b3b,0.184,5,Skogligt skyddsinland och habitatkärnor
871f2a673ffffff,7,9,49,8.8,very_low,Mycket låg,#8c3b3b,0.02,5,Skogligt skyddsinland och habitatkärnor
871f2a674ffffff,7,9,49,21.0,very_low,Mycket låg,#8c3b3b,0.143,5,Skogligt skyddsinland och habitatkärnor
871f2a675ffffff,7,9,49,56.4,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a676ffffff,7,9,49,7.1,very_low,Mycket låg,#8c3b3b,0.02,5,Skogligt skyddsinland och habitatkärnor
871f2a6c1ffffff,7,9,2,25.8,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
871f2a6c5ffffff,7,9,23,23.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
871f2a6c9ffffff,7,9,12,24.2,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
871f2a6ccffffff,7,9,29,23.4,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
871f2a6cdffffff,7,9,47,23.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
871f2a6e0ffffff,7,9,49,40.3,low,Låg,#d88752,0.367,3,Flygsands- och låglänta kuststråk
871f2a6e1ffffff,7,9,49,39.3,low,Låg,#d88752,0.286,3,Flygsands- och låglänta kuststråk
871f2a6e2ffffff,7,9,8,23.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
871f2a6e3ffffff,7,9,43,28.9,low,Låg,#d88752,0.023,3,Flygsands- och låglänta kuststråk
871f2a6e4ffffff,7,9,49,51.5,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a6e5ffffff,7,9,49,46.6,medium,Medel,#e2c85f,0.429,3,Flygsands- och låglänta kuststråk
871f2a6e6ffffff,7,9,42,25.5,low,Låg,#d88752,0.024,3,Flygsands- och låglänta kuststråk
871f2a6e8ffffff,7,9,49,49.5,medium,Medel,#e2c85f,0.51,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a6e9ffffff,7,9,49,49.3,medium,Medel,#e2c85f,0.531,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a6eaffffff,7,9,48,24.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
871f2a6ebffffff,7,9,49,35.4,low,Låg,#d88752,0.184,3,Flygsands- och låglänta kuststråk
871f2a6ecffffff,7,9,49,58.8,medium,Medel,#e2c85f,0.755,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a6edffffff,7,9,49,63.8,medium,Medel,#e2c85f,0.898,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a6eeffffff,7,9,49,30.0,low,Låg,#d88752,0.082,3,Flygsands- och låglänta kuststråk
871f2a708ffffff,7,9,47,36.6,low,Låg,#d88752,0.234,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a709ffffff,7,9,49,59.2,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a70affffff,7,9,28,18.6,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
871f2a70bffffff,7,9,49,39.0,low,Låg,#d88752,0.163,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a70cffffff,7,9,11,15.2,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
871f2a70dffffff,7,9,49,50.4,medium,Medel,#e2c85f,0.592,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a719ffffff,7,9,10,16.4,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
871f2a729ffffff,7,9,22,8.7,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a72bffffff,7,9,22,19.4,very_low,Mycket låg,#8c3b3b,0.045,3,Flygsands- och låglänta kuststråk
871f2a740ffffff,7,9,46,23.5,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a741ffffff,7,9,18,16.3,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a742ffffff,7,9,49,41.8,low,Låg,#d88752,0.061,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a743ffffff,7,9,49,48.0,medium,Medel,#e2c85f,0.49,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a744ffffff,7,9,36,33.4,low,Låg,#d88752,0.167,4,Brant relief och dalpräglat inland
871f2a745ffffff,7,9,1,14.9,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a746ffffff,7,9,49,37.0,low,Låg,#d88752,0.163,3,Flygsands- och låglänta kuststråk
871f2a748ffffff,7,9,34,10.7,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a74affffff,7,9,49,57.3,medium,Medel,#e2c85f,0.612,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a74bffffff,7,9,27,16.9,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a74effffff,7,9,39,26.0,low,Låg,#d88752,0.051,4,Brant relief och dalpräglat inland
871f2a750ffffff,7,9,49,65.1,high,Hög,#79b46b,0.878,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a751ffffff,7,9,49,66.0,high,Hög,#79b46b,0.837,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a752ffffff,7,9,49,69.1,high,Hög,#79b46b,0.959,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a753ffffff,7,9,49,65.8,high,Hög,#79b46b,0.878,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a754ffffff,7,9,49,64.7,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a755ffffff,7,9,49,69.2,high,Hög,#79b46b,0.959,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a756ffffff,7,9,49,65.4,high,Hög,#79b46b,0.898,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a758ffffff,7,9,49,36.5,low,Låg,#d88752,0.245,5,Skogligt skyddsinland och habitatkärnor
871f2a759ffffff,7,9,49,62.1,medium,Medel,#e2c85f,0.816,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a75affffff,7,9,49,55.7,medium,Medel,#e2c85f,0.592,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a75bffffff,7,9,49,69.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a75cffffff,7,9,49,49.6,medium,Medel,#e2c85f,0.347,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a75dffffff,7,9,49,45.5,medium,Medel,#e2c85f,0.041,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a75effffff,7,9,49,61.2,medium,Medel,#e2c85f,0.776,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a762ffffff,7,9,15,9.5,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a766ffffff,7,9,12,7.9,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
871f2a770ffffff,7,9,49,37.0,low,Låg,#d88752,0.184,4,Brant relief och dalpräglat inland
871f2a771ffffff,7,9,49,49.3,medium,Medel,#e2c85f,0.551,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a772ffffff,7,9,49,61.3,medium,Medel,#e2c85f,0.776,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a773ffffff,7,9,49,65.3,high,Hög,#79b46b,0.878,2,Vardagslandskap med blandad bakgrundskaraktär
871f2a774ffffff,7,9,49,27.6,low,Låg,#d88752,0.082,4,Brant relief och dalpräglat inland
871f2a775ffffff,7,9,49,37.3,low,Låg,#d88752,0.286,4,Brant relief och dalpräglat inland
871f2a776ffffff,7,9,49,37.9,low,Låg,#d88752,0.102,4,Brant relief och dalpräglat inland
