hex_id,h3_resolution,source_resolution,source_child_count,solar_score,solar_class,solar_class_label,solar_color,high_potential_share,class_km,landscape_type
881f0c9a29fffff,8,9,7,20.1,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9a2bfffff,8,9,2,15.4,very_low,Mycket låg,#8c3b3b,0.0,3,Brant relief och dalpräglat inland
881f0c9a2dfffff,8,9,7,29.1,low,Låg,#d88752,0.143,4,Brant relief och dalpräglat inland
881f0c9a41fffff,8,9,7,37.7,low,Låg,#d88752,0.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9a43fffff,8,9,7,20.3,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f0c9a45fffff,8,9,7,44.4,low,Låg,#d88752,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9a47fffff,8,9,7,27.9,low,Låg,#d88752,0.0,4,Brant relief och dalpräglat inland
881f0c9a49fffff,8,9,7,43.5,low,Låg,#d88752,0.143,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9a4bfffff,8,9,7,24.0,very_low,Mycket låg,#8c3b3b,0.0,1,Brant relief och dalpräglat inland
881f0c9a4dfffff,8,9,7,36.7,low,Låg,#d88752,0.286,3,Flygsands- och låglänta kuststråk
881f0c9a51fffff,8,9,1,12.9,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9a55fffff,8,9,5,21.1,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f0c9a59fffff,8,9,7,14.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9a5bfffff,8,9,1,10.3,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9a5dfffff,8,9,7,19.4,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f0c9a61fffff,8,9,7,33.9,low,Låg,#d88752,0.0,4,Brant relief och dalpräglat inland
881f0c9a63fffff,8,9,7,36.0,low,Låg,#d88752,0.0,2,Flygsands- och låglänta kuststråk
881f0c9a65fffff,8,9,7,54.3,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9a67fffff,8,9,7,54.5,medium,Medel,#e2c85f,0.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9a69fffff,8,9,7,40.2,low,Låg,#d88752,0.286,4,Brant relief och dalpräglat inland
881f0c9a6bfffff,8,9,7,50.6,medium,Medel,#e2c85f,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9a6dfffff,8,9,7,60.9,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b01fffff,8,9,7,67.0,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b03fffff,8,9,7,68.0,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b05fffff,8,9,7,48.3,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b07fffff,8,9,7,69.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b09fffff,8,9,7,67.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b0bfffff,8,9,7,68.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b0dfffff,8,9,7,28.0,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b11fffff,8,9,7,29.4,low,Låg,#d88752,0.0,3,Brant relief och dalpräglat inland
881f0c9b13fffff,8,9,7,22.4,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b15fffff,8,9,7,54.9,medium,Medel,#e2c85f,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b17fffff,8,9,7,20.9,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b19fffff,8,9,7,29.3,low,Låg,#d88752,0.143,4,Brant relief och dalpräglat inland
881f0c9b1bfffff,8,9,7,23.7,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f0c9b1dfffff,8,9,7,41.8,low,Låg,#d88752,0.429,4,Brant relief och dalpräglat inland
881f0c9b21fffff,8,9,7,24.7,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b23fffff,8,9,7,25.2,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b25fffff,8,9,7,23.0,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b27fffff,8,9,7,24.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b29fffff,8,9,7,25.7,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b2bfffff,8,9,7,48.2,medium,Medel,#e2c85f,0.286,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b2dfffff,8,9,7,23.7,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b31fffff,8,9,7,21.0,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b33fffff,8,9,7,16.2,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b35fffff,8,9,7,18.7,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b37fffff,8,9,7,16.0,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b39fffff,8,9,7,63.4,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b3bfffff,8,9,7,22.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b3dfffff,8,9,7,32.2,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f0c9b41fffff,8,9,7,39.9,low,Låg,#d88752,0.286,3,Flygsands- och låglänta kuststråk
881f0c9b43fffff,8,9,7,67.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b45fffff,8,9,7,27.8,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b47fffff,8,9,7,33.3,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f0c9b49fffff,8,9,7,49.5,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b4bfffff,8,9,7,67.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b4dfffff,8,9,7,33.3,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f0c9b51fffff,8,9,7,61.0,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b53fffff,8,9,7,63.2,medium,Medel,#e2c85f,0.143,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b55fffff,8,9,7,50.0,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b57fffff,8,9,7,66.7,high,Hög,#79b46b,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b59fffff,8,9,7,58.4,medium,Medel,#e2c85f,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b5bfffff,8,9,7,54.7,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b5dfffff,8,9,7,48.1,medium,Medel,#e2c85f,0.143,2,Vardagslandskap med blandad bakgrundskaraktär
881f0c9b61fffff,8,9,7,25.0,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b63fffff,8,9,7,25.7,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b65fffff,8,9,7,46.6,medium,Medel,#e2c85f,0.429,3,Flygsands- och låglänta kuststråk
881f0c9b67fffff,8,9,7,24.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b69fffff,8,9,7,28.0,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b6bfffff,8,9,7,28.8,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f0c9b6dfffff,8,9,7,35.0,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a0d81fffff,8,9,7,1.2,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d83fffff,8,9,7,1.9,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d85fffff,8,9,6,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d87fffff,8,9,7,0.5,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d89fffff,8,9,7,0.1,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d8bfffff,8,9,7,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d8dfffff,8,9,6,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d91fffff,8,9,2,5.4,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d95fffff,8,9,7,7.9,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0d97fffff,8,9,5,11.2,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a0d9dfffff,8,9,5,6.7,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0da1fffff,8,9,5,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0da3fffff,8,9,7,2.3,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0da5fffff,8,9,1,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0da7fffff,8,9,7,0.4,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0da9fffff,8,9,1,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0dabfffff,8,9,7,1.7,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0db1fffff,8,9,7,33.6,low,Låg,#d88752,0.286,3,Flygsands- och låglänta kuststråk
881f2a0db3fffff,8,9,7,28.2,low,Låg,#d88752,0.286,4,Brant relief och dalpräglat inland
881f2a0db5fffff,8,9,7,16.8,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0db7fffff,8,9,7,57.8,medium,Medel,#e2c85f,0.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a0db9fffff,8,9,7,9.8,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0dbbfffff,8,9,7,16.0,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a0dbdfffff,8,9,7,3.6,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0dc3fffff,8,9,2,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0dc7fffff,8,9,1,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0dd1fffff,8,9,1,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0dd5fffff,8,9,7,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0dd7fffff,8,9,1,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a0dddfffff,8,9,1,0.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a2925fffff,8,9,1,14.8,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a6001fffff,8,9,7,60.8,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6003fffff,8,9,7,69.2,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6005fffff,8,9,7,32.1,low,Låg,#d88752,0.0,4,Brant relief och dalpräglat inland
881f2a6007fffff,8,9,7,61.8,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6009fffff,8,9,7,52.3,medium,Medel,#e2c85f,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a600bfffff,8,9,7,69.2,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a600dfffff,8,9,7,13.5,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a6011fffff,8,9,7,56.4,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6013fffff,8,9,7,67.5,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6015fffff,8,9,7,57.0,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6017fffff,8,9,7,53.2,medium,Medel,#e2c85f,0.286,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6019fffff,8,9,7,46.3,medium,Medel,#e2c85f,0.429,3,Flygsands- och låglänta kuststråk
881f2a601bfffff,8,9,7,50.4,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a601dfffff,8,9,7,69.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6021fffff,8,9,7,33.0,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a6023fffff,8,9,7,19.7,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6025fffff,8,9,7,16.4,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6027fffff,8,9,7,39.6,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a6029fffff,8,9,7,31.7,low,Låg,#d88752,0.0,1,Brant relief och dalpräglat inland
881f2a602bfffff,8,9,7,33.9,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a602dfffff,8,9,7,16.6,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6031fffff,8,9,7,62.2,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6033fffff,8,9,7,55.9,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6035fffff,8,9,7,34.5,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a6037fffff,8,9,7,69.2,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6039fffff,8,9,7,26.7,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a603bfffff,8,9,7,38.8,low,Låg,#d88752,0.286,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a603dfffff,8,9,7,47.1,medium,Medel,#e2c85f,0.143,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6041fffff,8,9,7,59.2,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6043fffff,8,9,7,55.0,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6045fffff,8,9,7,37.8,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6047fffff,8,9,7,36.3,low,Låg,#d88752,0.0,4,Brant relief och dalpräglat inland
881f2a6049fffff,8,9,7,36.1,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a604bfffff,8,9,7,44.5,low,Låg,#d88752,0.429,2,Flygsands- och låglänta kuststråk
881f2a604dfffff,8,9,7,27.0,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a6051fffff,8,9,7,49.9,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6053fffff,8,9,7,69.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6055fffff,8,9,7,55.3,medium,Medel,#e2c85f,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6057fffff,8,9,7,34.4,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a6059fffff,8,9,7,62.6,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a605bfffff,8,9,7,63.5,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a605dfffff,8,9,7,62.2,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6061fffff,8,9,7,14.0,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6063fffff,8,9,7,21.4,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6065fffff,8,9,7,24.2,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6067fffff,8,9,7,19.8,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6069fffff,8,9,7,23.1,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a606bfffff,8,9,7,15.8,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a606dfffff,8,9,7,26.1,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6081fffff,8,9,7,68.5,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6083fffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6085fffff,8,9,7,69.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6087fffff,8,9,7,69.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6089fffff,8,9,7,57.5,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a608bfffff,8,9,7,68.8,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a608dfffff,8,9,7,69.1,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6091fffff,8,9,7,37.9,low,Låg,#d88752,0.429,2,Skogligt skyddsinland och habitatkärnor
881f2a6093fffff,8,9,7,68.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6095fffff,8,9,7,69.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6097fffff,8,9,7,68.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6099fffff,8,9,7,3.0,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a609bfffff,8,9,7,33.6,low,Låg,#d88752,0.143,5,Skogligt skyddsinland och habitatkärnor
881f2a609dfffff,8,9,7,45.4,medium,Medel,#e2c85f,0.286,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60a1fffff,8,9,7,65.4,high,Hög,#79b46b,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60a3fffff,8,9,7,67.4,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60a5fffff,8,9,7,68.4,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60a7fffff,8,9,7,68.3,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60a9fffff,8,9,7,66.9,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60abfffff,8,9,7,61.0,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60adfffff,8,9,7,68.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60b1fffff,8,9,7,68.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60b3fffff,8,9,7,50.9,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60b5fffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60b7fffff,8,9,7,66.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60b9fffff,8,9,7,69.5,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60bbfffff,8,9,7,62.7,medium,Medel,#e2c85f,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60bdfffff,8,9,7,69.2,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60c1fffff,8,9,7,61.1,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60c3fffff,8,9,7,62.1,medium,Medel,#e2c85f,0.714,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60c5fffff,8,9,7,68.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60c7fffff,8,9,7,68.9,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60c9fffff,8,9,7,68.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60cbfffff,8,9,7,50.3,medium,Medel,#e2c85f,0.286,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60cdfffff,8,9,7,65.7,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60d1fffff,8,9,7,3.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a60d3fffff,8,9,7,1.6,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a60d5fffff,8,9,7,43.2,low,Låg,#d88752,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60d7fffff,8,9,7,7.1,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a60d9fffff,8,9,7,6.5,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a60dbfffff,8,9,7,4.0,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a60ddfffff,8,9,7,9.1,very_low,Mycket låg,#8c3b3b,0.0,5,Skogligt skyddsinland och habitatkärnor
881f2a60e1fffff,8,9,7,68.3,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60e3fffff,8,9,7,69.7,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60e5fffff,8,9,7,69.1,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60e7fffff,8,9,7,68.6,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60e9fffff,8,9,7,50.6,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60ebfffff,8,9,7,69.5,high,Hög,#79b46b,1.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a60edfffff,8,9,7,68.2,high,Hög,#79b46b,0.857,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6111fffff,8,9,5,25.8,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a6113fffff,8,9,7,23.4,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6117fffff,8,9,2,24.6,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6119fffff,8,9,7,23.9,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a611bfffff,8,9,7,25.9,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a6143fffff,8,9,2,22.5,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a614bfffff,8,9,7,25.4,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6151fffff,8,9,7,17.8,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6153fffff,8,9,7,20.0,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6155fffff,8,9,3,22.0,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6157fffff,8,9,6,25.0,low,Låg,#d88752,0.0,1,Tätorts- och verksamhetskärnor
881f2a6159fffff,8,9,7,22.3,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a615bfffff,8,9,7,23.1,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a615dfffff,8,9,7,23.7,very_low,Mycket låg,#8c3b3b,0.0,1,Tätorts- och verksamhetskärnor
881f2a6181fffff,8,9,7,22.5,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6183fffff,8,9,7,40.8,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
881f2a6185fffff,8,9,6,51.5,medium,Medel,#e2c85f,0.0,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a6187fffff,8,9,5,23.8,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6189fffff,8,9,7,28.0,low,Låg,#d88752,0.0,3,Brant relief och dalpräglat inland
881f2a618bfffff,8,9,7,59.0,medium,Medel,#e2c85f,0.429,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a618dfffff,8,9,7,29.9,low,Låg,#d88752,0.0,3,Brant relief och dalpräglat inland
881f2a6191fffff,8,9,7,35.7,low,Låg,#d88752,0.286,4,Brant relief och dalpräglat inland
881f2a6193fffff,8,9,7,29.8,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a6195fffff,8,9,7,22.6,very_low,Mycket låg,#8c3b3b,0.0,3,Flygsands- och låglänta kuststråk
881f2a6197fffff,8,9,7,34.1,low,Låg,#d88752,0.286,4,Brant relief och dalpräglat inland
881f2a6199fffff,8,9,7,43.7,low,Låg,#d88752,0.429,3,Flygsands- och låglänta kuststråk
881f2a619bfffff,8,9,7,31.9,low,Låg,#d88752,0.143,3,Flygsands- och låglänta kuststråk
881f2a619dfffff,8,9,7,53.3,medium,Medel,#e2c85f,0.571,2,Vardagslandskap med blandad bakgrundskaraktär
881f2a61b3fffff,8,9,2,18.0,very_low,Mycket låg,#8c3b3b,0.0,4,Brant relief och dalpräglat inland
881f2a61b9fffff,8,9,4,25.2,low,Låg,#d88752,0.0,3,Flygsands- och låglänta kuststråk
