"variable","F1","F2","F3","F4","F5"
"std_gc_coastal_zone_share_k50",0.491829795864972,0.205653608210173,-0.0315699610024108,0.188413381778685,0.0148267176518369
"mean_gc_coastline_length_m_k50",0.388503990409649,0.459051949279142,0.0145421491456196,0.171187912509404,0.142319738079701
"std_gc_coastline_length_m_k50",0.424311396773985,0.473417476389605,0.00783261943272914,0.187579281582292,0.155177215504061
"mean_gc_valuable_cultural_environment_share_k50",0.172056072185228,0.170245861387785,0.108103221691546,0.217733373357274,0.193910696322249
"std_gc_valuable_cultural_environment_share_k50",0.257768838113868,0.124162475048332,-0.0156543227200348,0.27946976995787,0.184312277288139
"mean_gc_highest_point_m_k50",-0.723650343485105,-0.0315710594995581,0.280350116099351,-0.35962084991529,-0.398068638866407
"std_gc_highest_point_m_k50",0.0534245947977,0.529778703278124,0.072293898726573,-0.0230223289346972,0.0501270938631809
"mean_gc_river_length_m_k50",-0.21637657609374,-0.178955728948005,0.579332101293473,-0.147904975161796,0.00836178385638112
"std_gc_river_length_m_k50",-0.150344892726881,-0.169131592359493,0.441525571999345,-0.164056389756308,0.0392601436272587
"mean_gc_sand_dune_share_k50",0.574071731627205,-0.0465147406537669,0.123513535764449,-0.0849515837577107,0.0171733978436196
"std_gc_sand_dune_share_k50",0.66281460947212,-0.0436789763509863,0.129478750820752,-0.0446696569045716,0.0333726847742096
"mean_gc_bes_naturtyper_share_k50",0.191368913138597,0.331693240735927,0.451448856519506,-0.0354146358534532,0.1723123093183
"std_gc_bes_naturtyper_share_k50",0.258788738859946,0.256255865638801,0.421534446111006,-0.0219224181364824,0.121969802971925
"mean_gc_mapped_nature_types_share_k50",0.227851400162987,0.321853885058158,0.410946425256359,-0.108136823649732,0.10354262437755
"std_gc_mapped_nature_types_share_k50",0.303960943433329,0.253963252831392,0.428196498971281,-0.141648310545206,0.089656811717711
"mean_gc_industry_business_share_k50",-0.0263699614685631,-0.0456149959718651,-0.0145041502966019,0.616887974029164,0.0408238774543672
"std_gc_industry_business_share_k50",-0.00775330654734876,-0.0570078818010785,-0.0106031113766557,0.655592153218195,0.0225234393614856
"mean_gc_built_centre_share_k50",-0.0741588498396378,-0.0406359150593655,-0.00192832431615137,0.457115674073159,0.0837074792972496
"std_gc_built_centre_share_k50",-0.0743463896500365,-0.0438036464521326,0.000157074341618204,0.488953393483861,0.093306424669216
"mean_gc_buildings_high_share_k50",0.0139601111645029,-0.0400230788202054,-0.00110486115864089,0.295216795165719,-0.0461076837271792
"std_gc_buildings_high_share_k50",0.01551550082703,-0.0424305382170722,-0.000704213324049995,0.32328375490828,-0.0468351468950726
"mean_gc_buildings_low_share_k50",-0.0216267639686942,0.128316856810991,-0.163927420281066,0.544558789625228,0.291342612958251
"std_gc_buildings_low_share_k50",0.0849840352136981,0.174458094611812,-0.18888208044437,0.458112040449351,0.333706980020671
"mean_gc_strand_protection_share_k50",0.615182627102647,0.414655915227294,0.0757515327802543,0.0287735943656714,0.0323838063878861
"std_gc_strand_protection_share_k50",0.650161260675708,0.370252595072197,0.0523886001802971,0.0816715450813438,0.0349120094859154
"mean_gc_jordart_ml_moraeneler_share_k50",-0.365221660882863,-0.0361326359548958,-0.689340365647246,-0.243351329546422,-0.0696806986337337
"std_gc_jordart_ml_moraeneler_share_k50",0.044512874110903,0.17484454931001,-0.224483991718665,-0.0891337077262619,0.125305503245523
"mean_gc_jordart_ms_moraensand_share_k50",-0.22798599215807,-0.0834386430309374,0.697910093416707,-0.0754910955330291,-0.106271235587732
"std_gc_jordart_ms_moraensand_share_k50",-0.182527460200592,-0.0279917006894027,0.391104125713885,-0.0988684261932219,-0.0303981274445599
"mean_gc_jordart_fp_ferskvandsgytje_share_k50",-0.292947281534406,-0.1743793533662,0.250895736227922,-0.148825962232498,0.130082524890955
"std_gc_jordart_fp_ferskvandsgytje_share_k50",-0.256147678856214,-0.177743610109246,0.132863484222731,-0.165566532019005,0.22254201933776
"mean_gc_jordart_es_flyvesand_share_k50",0.770080883275875,-0.0937232212056498,0.126344538187016,0.0318432074455366,-0.0135511222759793
"std_gc_jordart_es_flyvesand_share_k50",0.755382763515332,-0.0723480129881506,0.0999194865838548,0.142403983164566,-0.0185850138954534
"mean_gc_jordart_ds_smeltevandssand_share_k50",0.135351323691699,-0.0680397486990763,-0.0598104348111994,-0.000904268785005292,-0.0118430094199157
"std_gc_jordart_ds_smeltevandssand_share_k50",0.126692348584101,-0.0558702052258832,-0.0427586423852266,-0.0191346497379457,-0.0180613695023645
"mean_gc_jordart_pkv_prekvartart_lag_share_k50",0.0136720546354269,0.687600419931579,0.216340969014208,0.0278007007706424,0.00748546665806624
"std_gc_jordart_pkv_prekvartart_lag_share_k50",0.0272898454570656,0.640942170894189,0.167378092604208,0.0734413454880195,-0.0148271590136633
"mean_gc_jordart_marina_sand_och_grus_ovrigt_share_k50",0.0281788902922954,0.105045389918028,-0.0338338908148816,0.193619378695598,0.617927361018149
"std_gc_jordart_marina_sand_och_grus_ovrigt_share_k50",0.0868930479067542,0.197962554069614,-0.0603282868815091,0.182608397677,0.592321929755658
"mean_gc_jordart_farskvatten_organiskt_ovrigt_share_k50",-0.0236633340189434,-0.0350488692214419,0.162084075738688,-0.0345399394207873,0.283148111536753
"std_gc_jordart_farskvatten_organiskt_ovrigt_share_k50",-0.0186533101737737,-0.041243378792815,0.156863044098264,-0.0174211285922354,0.345279591665452
"mean_gc_jordart_smaltvatten_ovrigt_share_k50",0.109530865587867,-0.0339059177984887,0.0227201779250887,0.198514748385175,-0.167843775330803
"std_gc_jordart_smaltvatten_ovrigt_share_k50",0.137806132903254,-0.0171928360255366,0.0310103996268653,0.1633619937133,-0.200003105285727
"mean_gc_jordart_ovrigt_anlagt_okant_share_k50",-0.0405389378483691,0.0997481038492034,0.00221755210461105,0.445014519734409,0.0346347150208158
"std_gc_jordart_ovrigt_anlagt_okant_share_k50",-0.0244302934547709,0.159145165484762,0.0159482833719214,0.477924488570309,0.0354601137554676
"mean_gc_prekvart_gnejs_share_k50",-0.534372567315611,-0.033859417348214,0.0812114696193447,-0.274107979418621,-0.346685300080726
"std_gc_prekvart_gnejs_share_k50",-0.110971988970106,0.183417770838023,-0.0208113618541508,-0.0411617389304085,-0.0521228008553209
"mean_gc_prekvart_hammer_och_almindinge_share_k50",-0.121202896746736,0.255807433376951,0.320605266147722,-0.00466106979604611,-0.0709435249125241
"std_gc_prekvart_hammer_och_almindinge_share_k50",-0.0797439159970919,0.201263218838201,0.142271369035158,-0.0274894810957759,-0.0151660157238244
"mean_gc_prekvart_gronne_skifre_share_k50",0.196231003002312,-0.225139166650404,-0.175645322921748,-0.128460654717566,0.397732234420656
